match_id,balls_per_over,team1,team2,gender,season,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,bowl_out,reserve_umpire,event,match_number,method,eliminator,toss_uncontested
1074957,6,Hong Kong,Scotland,male,2016/17,2017-01-14,Sheikh Zayed Stadium,Abu Dhabi,Scotland,bat,CS MacLeod,Ahmed Shah Pakteen,AJ Neill,NA,GF Labrooy,Scotland,24,NA,NA,NA,Iftikhar Ali,Desert T20 Challenge,1,NA,NA,NA
1074958,6,Afghanistan,Ireland,male,2016/17,2017-01-14,Sheikh Zayed Stadium,Abu Dhabi,Ireland,bat,Mohammad Nabi,Iftikhar Ali,BB Pradhan,NA,DT Jukes,Afghanistan,NA,5,NA,NA,AJT Dowdalls,Desert T20 Challenge,2,NA,NA,NA
1074959,6,Netherlands,Oman,male,2016/17,2017-01-15,Sheikh Zayed Stadium,Abu Dhabi,Oman,bat,MJG Rippon,AJT Dowdalls,Tabarak Dar,NA,DT Jukes,Netherlands,NA,5,NA,NA,Ahmed Shah Pakteen,Desert T20 Challenge,3,NA,NA,NA
1074961,6,Hong Kong,Oman,male,2016/17,2017-01-16,Sheikh Zayed Stadium,Abu Dhabi,Oman,field,Bilal Khan,Iftikhar Ali,AJ Neill,NA,GF Labrooy,Oman,NA,7,NA,NA,BB Pradhan,Desert T20 Challenge,5,NA,NA,NA
1074962,6,United Arab Emirates,Afghanistan,male,2016/17,2017-01-16,Sheikh Zayed Stadium,Abu Dhabi,Afghanistan,field,Dawlat Zadran,AJT Dowdalls,Tabarak Dar,NA,DT Jukes,Afghanistan,NA,5,NA,NA,AJ Neill,Desert T20 Challenge,6,NA,NA,NA
1074964,6,Netherlands,Scotland,male,2016/17,2017-01-17,Sheikh Zayed Stadium,Abu Dhabi,Netherlands,field,JH Davey,AJ Neill,Tabarak Dar,NA,GF Labrooy,Scotland,7,NA,NA,NA,Iftikhar Ali,Desert T20 Challenge,8,NA,NA,NA
1074965,6,United Arab Emirates,Ireland,male,2016/17,2017-01-18,Dubai International Cricket Stadium,NA,Ireland,bat,WB Rankin,Ahmed Shah Durrani,BB Pradhan,NA,GF Labrooy,Ireland,24,NA,NA,NA,AJT Dowdalls,Desert T20 Challenge,9,NA,NA,NA
1074966,6,Hong Kong,Netherlands,male,2016/17,2017-01-18,Dubai International Cricket Stadium,NA,Hong Kong,bat,Anshuman Rath,AJT Dowdalls,AJ Neill,NA,DT Jukes,Hong Kong,91,NA,NA,NA,Ahmed Shah Durrani,Desert T20 Challenge,10,NA,NA,NA
1074968,6,Oman,Scotland,male,2016/17,2017-01-19,Dubai International Cricket Stadium,NA,Oman,bat,MH Cross,Ahmed Shah Pakteen,Iftikhar Ali,NA,GF Labrooy,Scotland,NA,7,NA,NA,BB Pradhan,Desert T20 Challenge,12,NA,NA,NA
1074969,6,Afghanistan,Oman,male,2016/17,2017-01-20,Dubai International Cricket Stadium,NA,Afghanistan,field,Mohammad Shahzad,AJT Dowdalls,AJ Neill,NA,GF Labrooy,Afghanistan,NA,8,NA,NA,Iftikhar Ali,Desert T20 Challenge,NA,NA,NA,NA
1074970,6,Ireland,Scotland,male,2016/17,2017-01-20,Dubai International Cricket Stadium,NA,Scotland,field,GC Wilson,Ahmed Shah Pakteen,BB Pradhan,NA,DT Jukes,Ireland,98,NA,NA,NA,Tabarak Dar,Desert T20 Challenge,NA,NA,NA,NA
1074971,6,Afghanistan,Ireland,male,2016/17,2017-01-20,Dubai International Cricket Stadium,NA,Ireland,bat,Mohammad Nabi,BB Pradhan,Tabarak Dar,NA,DT Jukes,Afghanistan,NA,10,NA,NA,NA,Desert T20 Challenge,NA,NA,NA,NA
936153,6,South Africa,Sri Lanka,male,2016/17,2017-01-20,SuperSport Park,Centurion,Sri Lanka,field,L Ngidi,S George,AT Holdstock,BP Jele,RB Richardson,South Africa,19,NA,NA,NA,A Paleker,Sri Lanka in South Africa T20I Series,1,NA,NA,NA
936155,6,South Africa,Sri Lanka,male,2016/17,2017-01-22,New Wanderers Stadium,Johannesburg,South Africa,bat,AD Mathews,AT Holdstock,BP Jele,S George,RB Richardson,Sri Lanka,NA,3,NA,NA,A Paleker,Sri Lanka in South Africa T20I Series,2,NA,NA,NA
936157,6,South Africa,Sri Lanka,male,2016/17,2017-01-25,Newlands,Cape Town,South Africa,bat,N Dickwella,S George,BP Jele,AT Holdstock,RB Richardson,Sri Lanka,NA,5,NA,NA,A Paleker,Sri Lanka in South Africa T20I Series,3,NA,NA,NA
1034825,6,India,England,male,2016/17,2017-01-26,Green Park,Kanpur,England,field,MM Ali,AK Chaudhary,Nitin Menon,CK Nandan,AJ Pycroft,England,NA,7,NA,NA,AY Dandekar,England in India T20I Series,1,NA,NA,NA
1034827,6,India,England,male,2016/17,2017-01-29,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,England,field,JJ Bumrah,AK Chaudhary,C Shamshuddin,Nitin Menon,AJ Pycroft,India,5,NA,NA,NA,AY Dandekar,England in India T20I Series,2,NA,NA,NA
1034829,6,India,England,male,2016/17,2017-02-01,M Chinnaswamy Stadium,Bangalore,England,field,YS Chahal,AK Chaudhary,Nitin Menon,C Shamshuddin,AJ Pycroft,India,75,NA,NA,NA,CK Nandan,England in India T20I Series,3,NA,NA,NA
1020029,6,New Zealand,South Africa,male,2016/17,2017-02-17,Eden Park,Auckland,New Zealand,field,Imran Tahir,CM Brown,WR Knights,SB Haig,J Srinath,South Africa,78,NA,NA,NA,AL Gillies,NA,NA,NA,NA,NA
1001349,6,Australia,Sri Lanka,male,2016/17,2017-02-17,Melbourne Cricket Ground,NA,Sri Lanka,field,DAS Gunaratne,MD Martell,P Wilson,SJ Nogajski,JJ Crowe,Sri Lanka,NA,5,NA,NA,MW Graham-Smith,Sri Lanka in Australia T20I Series,1,NA,NA,NA
1001351,6,Australia,Sri Lanka,male,2016/17,2017-02-19,"Simonds Stadium, South Geelong",Victoria,Sri Lanka,field,DAS Gunaratne,SD Fry,SJ Nogajski,P Wilson,JJ Crowe,Sri Lanka,NA,2,NA,NA,MW Graham-Smith,Sri Lanka in Australia T20I Series,2,NA,NA,NA
1001353,6,Australia,Sri Lanka,male,2016/17,2017-02-22,Adelaide Oval,NA,Sri Lanka,field,A Zampa,MD Martell,P Wilson,SD Fry,JJ Crowe,Australia,41,NA,NA,NA,MW Graham-Smith,Sri Lanka in Australia T20I Series,3,NA,NA,NA
1040485,6,Afghanistan,Ireland,male,2016/17,2017-03-08,Greater Noida Sports Complex Ground,Greater Noida,Ireland,bat,Samiullah Shenwari,Ahmed Shah Durrani,Ahmed Shah Pakteen,CK Nandan,GF Labrooy,Afghanistan,NA,6,NA,NA,Bismillah Shinwari,Afghanistan v Ireland T20I Series,1,NA,NA,NA
1040487,6,Afghanistan,Ireland,male,2016/17,2017-03-10,Greater Noida Sports Complex Ground,Greater Noida,Afghanistan,bat,Najeeb Tarakai,Ahmed Shah Durrani,Ahmed Shah Pakteen,CK Nandan,GF Labrooy,Afghanistan,17,NA,NA,NA,Bismillah Shinwari,Afghanistan v Ireland T20I Series,2,D/L,NA,NA
1040489,6,Afghanistan,Ireland,male,2016/17,2017-03-12,Greater Noida Sports Complex Ground,Greater Noida,Ireland,field,Mohammad Nabi,Ahmed Shah Durrani,Ahmed Shah Pakteen,CK Nandan,GF Labrooy,Afghanistan,28,NA,NA,NA,Bismillah Shinwari,Afghanistan v Ireland T20I Series,3,NA,NA,NA
1077947,6,West Indies,Pakistan,male,2017,2017-03-26,"Kensington Oval, Bridgetown",Barbados,Pakistan,field,Shadab Khan,GO Brathwaite,JS Wilson,N Duguid,JJ Crowe,Pakistan,NA,6,NA,NA,LS Reifer,Pakistan in West Indies T20I Series,1,NA,NA,NA
1077948,6,West Indies,Pakistan,male,2017,2017-03-30,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,Shadab Khan,N Duguid,JS Wilson,GO Brathwaite,JJ Crowe,Pakistan,3,NA,NA,NA,LS Reifer,Pakistan in West Indies T20I Series,2,NA,NA,NA
1085495,6,West Indies,Pakistan,male,2017,2017-04-01,"Queen's Park Oval, Port of Spain",Trinidad,Pakistan,bat,E Lewis,GO Brathwaite,LS Reifer,JS Wilson,JJ Crowe,West Indies,NA,7,NA,NA,N Duguid,Pakistan in West Indies T20I Series,3,NA,NA,NA
1083450,6,Sri Lanka,Bangladesh,male,2016/17,2017-04-06,R Premadasa Stadium,Colombo,Bangladesh,bat,Shakib Al Hasan,REJ Martinesz,RSA Palliyaguruge,RR Wimalasiri,AJ Pycroft,Bangladesh,45,NA,NA,NA,WN de Silva,Bangladesh in Sri Lanka T20I Series,2,NA,NA,NA
1083449,6,Sri Lanka,Bangladesh,male,2016/17,2017-04-04,R Premadasa Stadium,Colombo,Bangladesh,bat,MDKJ Perera,REJ Martinesz,RR Wimalasiri,RSA Palliyaguruge,AJ Pycroft,Sri Lanka,NA,6,NA,NA,ID Gunawardene,Bangladesh in Sri Lanka T20I Series,1,NA,NA,NA
1085496,6,West Indies,Pakistan,male,2017,2017-04-02,"Queen's Park Oval, Port of Spain",Trinidad,Pakistan,field,Hasan Ali,GO Brathwaite,JS Wilson,LS Reifer,JJ Crowe,Pakistan,NA,7,NA,NA,N Duguid,Pakistan in West Indies T20I Series,4,NA,NA,NA
1089202,6,United Arab Emirates,Papua New Guinea,male,2017,2017-04-12,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,field,NA,Akbar Ali,Shozab Raza,NA,SR Bernard,United Arab Emirates,NA,5,NA,NA,IJ Dixon,Papua New Guinea in United Arab Emirates T20I Series,1,NA,NA,NA
1089203,6,United Arab Emirates,Papua New Guinea,male,2017,2017-04-14,Sheikh Zayed Stadium,Abu Dhabi,Papua New Guinea,field,NA,Akbar Ali,Shozab Raza,NA,SR Bernard,United Arab Emirates,30,NA,NA,NA,IJ Dixon,Papua New Guinea in United Arab Emirates T20I Series,2,NA,NA,NA
1089243,6,United Arab Emirates,Papua New Guinea,male,2017,2017-04-14,Sheikh Zayed Stadium,Abu Dhabi,Papua New Guinea,bat,NA,Akbar Ali,Shozab Raza,NA,SR Bernard,United Arab Emirates,NA,5,NA,NA,IJ Dixon,Papua New Guinea in United Arab Emirates T20I Series,3,NA,NA,NA
1089776,6,West Indies,Afghanistan,male,2017,2017-06-02,"Warner Park, Basseterre",St Kitts,Afghanistan,bat,SP Narine,GO Brathwaite,N Duguid,JS Wilson,JJ Crowe,West Indies,NA,6,NA,NA,LS Reifer,Afghanistan in West Indies T20I Series,1,NA,NA,NA
1089777,6,West Indies,Afghanistan,male,2017,2017-06-03,"Warner Park, Basseterre",St Kitts,West Indies,bat,KOK Williams,GO Brathwaite,JS Wilson,N Duguid,JJ Crowe,West Indies,29,NA,NA,NA,LS Reifer,Afghanistan in West Indies T20I Series,2,D/L,NA,NA
1089778,6,West Indies,Afghanistan,male,2017,2017-06-05,"Warner Park, Basseterre",St Kitts,Afghanistan,bat,MN Samuels,LS Reifer,JS Wilson,N Duguid,JJ Crowe,West Indies,NA,7,NA,NA,GO Brathwaite,Afghanistan in West Indies T20I Series,3,NA,NA,NA
1031431,6,England,South Africa,male,2017,2017-06-21,The Rose Bowl,Southampton,South Africa,bat,JM Bairstow,RJ Bailey,RT Robinson,MA Gough,AJ Pycroft,England,NA,9,NA,NA,PJ Hartley,South Africa in England T20I Series,1,NA,NA,NA
1031433,6,England,South Africa,male,2017,2017-06-23,County Ground,Taunton,England,field,CH Morris,RJ Bailey,MA Gough,RT Robinson,AJ Pycroft,South Africa,3,NA,NA,NA,JW Lloyds,South Africa in England T20I Series,2,NA,NA,NA
1031435,6,England,South Africa,male,2017,2017-06-25,Sophia Gardens,Cardiff,South Africa,field,DJ Malan,MA Gough,RT Robinson,RJ Bailey,AJ Pycroft,England,19,NA,NA,NA,DJ Millns,South Africa in England T20I Series,3,NA,NA,NA
1098211,6,West Indies,India,male,2017,2017-07-09,"Sabina Park, Kingston",Jamaica,West Indies,field,E Lewis,N Duguid,LS Reifer,JS Wilson,DC Boon,West Indies,NA,9,NA,NA,PA Gustard,NA,NA,NA,NA,NA
1184258,6,Ghana,Namibia,male,2019,2019-05-20,Kyambogo Cricket Oval,Kampala,Namibia,field,SJ Baard,Kehinde Olanbiwonnu,I Chabi,NA,GH Pienaar,Namibia,NA,9,NA,NA,A Louw,ICC Men's T20 World Cup Africa Region Final,2,NA,NA,NA
1185181,6,Guernsey,Germany,male,2019,2019-06-15,King George V Sports Ground,Castel,Germany,field,NA,Adriaan van den Dries,AG Wharf,NA,Wayne Noon,Germany,NA,5,NA,NA,DA Haggo,ICC Men's T20 World Cup Europe Region Final,3,NA,NA,NA
1185184,6,Denmark,Jersey,male,2019,2019-06-16,King George V Sports Ground,Castel,Denmark,field,NA,Rizwan Akram,DA Haggo,NA,Wayne Noon,Jersey,18,NA,NA,NA,Adriaan van den Dries,ICC Men's T20 World Cup Europe Region Final,6,NA,NA,NA
1185182,6,Denmark,Norway,male,2019,2019-06-17,King George V Sports Ground,Castel,Denmark,bat,SA Ahmad,HE Kearns,MV Waldron,NA,Wayne Noon,Denmark,46,NA,NA,NA,Rizwan Akram,ICC Men's T20 World Cup Europe Region Final,4,NA,NA,NA
1185185,6,Guernsey,Italy,male,2019,2019-06-16,College Field,St Peter Port,Guernsey,field,NA,AG Wharf,MV Waldron,NA,Wayne Noon,Italy,11,NA,NA,NA,HE Kearns,ICC Men's T20 World Cup Europe Region Final,7,NA,NA,NA
1185186,6,Jersey,Norway,male,2019,2019-06-16,King George V Sports Ground,Castel,Jersey,bat,BDH Stevens,Adriaan van den Dries,DA Haggo,NA,Wayne Noon,Jersey,80,NA,NA,NA,Rizwan Akram,ICC Men's T20 World Cup Europe Region Final,8,NA,NA,NA
1185187,6,Guernsey,Denmark,male,2019,2019-06-18,King George V Sports Ground,Castel,Guernsey,field,NA,Rizwan Akram,Adriaan van den Dries,NA,Wayne Noon,NA,NA,NA,no result,NA,MV Waldron,ICC Men's T20 World Cup Europe Region Final,9,NA,NA,NA
1185188,6,Germany,Norway,male,2019,2019-06-20,College Field,St Peter Port,Germany,field,CAJ Meschede,HE Kearns,DA Haggo,NA,Wayne Noon,Germany,NA,7,NA,NA,AG Wharf,ICC Men's T20 World Cup Europe Region Final,10,NA,NA,NA
1185190,6,Germany,Jersey,male,2019,2019-06-20,College Field,St Peter Port,Germany,field,B Ward,DA Haggo,AG Wharf,NA,Wayne Noon,Germany,NA,3,NA,NA,HE Kearns,ICC Men's T20 World Cup Europe Region Final,12,NA,NA,NA
1185191,6,Guernsey,Norway,male,2019,2019-06-19,King George V Sports Ground,Castel,Guernsey,field,NA,HE Kearns,Adriaan van den Dries,NA,Wayne Noon,Guernsey,NA,4,NA,NA,MV Waldron,ICC Men's T20 World Cup Europe Region Final,13,NA,NA,NA
1185192,6,Italy,Jersey,male,2019,2019-06-19,College Field,St Peter Port,Italy,field,NA,Rizwan Akram,AG Wharf,NA,Wayne Noon,Jersey,73,NA,NA,NA,DA Haggo,ICC Men's T20 World Cup Europe Region Final,14,NA,NA,NA
1185193,6,Denmark,Germany,male,2019,2019-06-19,King George V Sports Ground,Castel,Germany,field,NA,HE Kearns,MV Waldron,NA,Wayne Noon,Germany,NA,7,NA,NA,Adriaan van den Dries,ICC Men's T20 World Cup Europe Region Final,15,NA,NA,NA
1189743,6,Guernsey,Denmark,male,2019,2019-06-20,King George V Sports Ground,Castel,Denmark,field,ND Laegsgaard,Rizwan Akram,Adriaan van den Dries,NA,Wayne Noon,Guernsey,6,NA,NA,NA,MV Waldron,ICC Men's T20 World Cup Europe Region Final,9,NA,NA,NA
1189744,6,Denmark,Italy,male,2019,2019-06-20,King George V Sports Ground,Castel,Denmark,bat,Zishan Shah,Rizwan Akram,MV Waldron,NA,Wayne Noon,Denmark,30,NA,NA,NA,Adriaan van den Dries,ICC Men's T20 World Cup Europe Region Final,11,NA,NA,NA
1186493,6,Maldives,Thailand,male,2019,2019-06-29,Kinrara Academy Oval,Kuala Lumpur,Thailand,field,N Pathan,N Sivan,V Kalidas,NA,Tan Kim Hing,Thailand,NA,5,NA,NA,NA,Malaysia Tri-Nation T20I Series,6,NA,NA,NA
1192223,6,Malaysia,Nepal,male,2019,2019-07-13,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,P Khadka,V Kalidas,D Sevakumaran,NA,NA,Nepal,NA,7,NA,NA,Zaidan Taha,Nepal tour of Malaysia,1,NA,NA,NA
1192224,6,Malaysia,Nepal,male,2019,2019-07-14,Kinrara Academy Oval,Kuala Lumpur,Nepal,bat,B Bhandari,N Sivan,V Kalidas,NA,NA,Nepal,6,NA,NA,NA,D Sevakumaran,Nepal tour of Malaysia,2,NA,NA,NA
1168521,6,Ireland,Zimbabwe,male,2019,2019-07-12,"Bready Cricket Club, Magheramason",Bready,Ireland,field,NA,M Hawthorne,R Black,NA,JJ Crowe,Ireland,NA,9,NA,NA,AJ Neill,Zimbabwe tour of Netherlands and Ireland,2,D/L,NA,NA
1168522,6,Ireland,Zimbabwe,male,2019,2019-07-14,Bready,Derry,Zimbabwe,field,NA,R Black,AJ Neill,NA,JJ Crowe,Zimbabwe,NA,8,NA,NA,M Hawthorne,Ireland v Zimbabwe,3,NA,NA,NA
1190767,6,Singapore,Qatar,male,2019,2019-07-22,Indian Association Ground,Singapore,Singapore,bat,Janak Prakash,V Kalidas,BB Pradhan,NA,M Nayyar,Singapore,33,NA,NA,NA,Tabarak Dar,ICC Men's T20 World Cup Asia Region Final,1,NA,NA,NA
1190768,6,Kuwait,Malaysia,male,2019,2019-07-22,Indian Association Ground,Singapore,Malaysia,bat,Syed Aziz,Tabarak Dar,BB Pradhan,NA,M Nayyar,Malaysia,42,NA,NA,NA,V Kalidas,ICC Men's T20 World Cup Asia Region Final,2,NA,NA,NA
1190769,6,Nepal,Qatar,male,2019,2019-07-23,Indian Association Ground,Singapore,Nepal,bat,Inam-ul-Haq,V Kalidas,Tabarak Dar,NA,M Nayyar,Qatar,NA,4,NA,NA,BB Pradhan,ICC Men's T20 World Cup Asia Region Final,3,NA,NA,NA
1190771,6,Malaysia,Nepal,male,2019,2019-07-24,Indian Association Ground,Singapore,Nepal,field,G Malla,V Kalidas,Tabarak Dar,NA,M Nayyar,Nepal,NA,7,NA,NA,BB Pradhan,ICC Men's T20 World Cup Asia Region Final,5,NA,NA,NA
1190772,6,Kuwait,Qatar,male,2019,2019-07-26,Indian Association Ground,Singapore,Qatar,field,Adnan Idrees,V Kalidas,BB Pradhan,NA,M Nayyar,Kuwait,10,NA,NA,NA,Tabarak Dar,ICC Men's T20 World Cup Asia Region Final,6,NA,NA,NA
1190773,6,Singapore,Malaysia,male,2019,2019-07-26,Indian Association Ground,Singapore,Malaysia,bat,S Chandramohan,Tabarak Dar,BB Pradhan,NA,M Nayyar,Singapore,NA,8,NA,NA,V Kalidas,ICC Men's T20 World Cup Asia Region Final,7,NA,NA,NA
1190774,6,Kuwait,Nepal,male,2019,2019-07-27,Indian Association Ground,Singapore,Nepal,field,P Khadka,V Kalidas,Tabarak Dar,NA,M Nayyar,Nepal,NA,7,NA,NA,BB Pradhan,ICC Men's T20 World Cup Asia Region Final,8,NA,NA,NA
1190775,6,Malaysia,Qatar,male,2019,2019-07-27,Indian Association Ground,Singapore,Malaysia,bat,Nouman Sarwar,Tabarak Dar,BB Pradhan,NA,M Nayyar,Qatar,NA,4,NA,NA,V Kalidas,ICC Men's T20 World Cup Asia Region Final,9,NA,NA,NA
1190776,6,Singapore,Nepal,male,2019,2019-07-28,Indian Association Ground,Singapore,Singapore,bat,TH David,V Kalidas,Tabarak Dar,NA,M Nayyar,Singapore,82,NA,NA,NA,BB Pradhan,ICC Men's T20 World Cup Asia Region Final,10,NA,NA,NA
1186490,6,Maldives,Thailand,male,2019,2019-06-26,Kinrara Academy Oval,Kuala Lumpur,Thailand,bat,MNR Cooray,L Poobalan,V Kalidas,NA,Edwin Seah,Maldives,NA,2,NA,NA,NA,Malaysia Tri-Nation T20I Series,3,NA,NA,NA
1186491,6,Malaysia,Thailand,male,2019,2019-06-27,Kinrara Academy Oval,Kuala Lumpur,Thailand,bat,Anwar Rahman,Zaidan Taha,V Kalidas,NA,B Ramani,Malaysia,NA,8,NA,NA,NA,Malaysia Tri-Nation T20I Series,4,NA,NA,NA
1186492,6,Malaysia,Maldives,male,2019,2019-06-28,Kinrara Academy Oval,Kuala Lumpur,Malaysia,bat,NA,V Kalidas,Izmir Azraf,NA,Tan Kim Hing,NA,NA,NA,no result,NA,NA,Malaysia Tri-Nation T20I Series,5,NA,NA,NA
1188621,6,India,West Indies,male,2019,2019-08-03,Central Broward Regional Park Stadium Turf Ground,Lauderhill,India,field,NA Saini,N Duguid,GO Brathwaite,LS Reifer,JJ Crowe,India,NA,4,NA,NA,PA Gustard,India tour of United States of America and West Indies,1,NA,NA,NA
1188622,6,India,West Indies,male,2019,2019-08-04,Central Broward Regional Park Stadium Turf Ground,Lauderhill,India,bat,KH Pandya,N Duguid,GO Brathwaite,LS Reifer,JJ Crowe,India,22,NA,NA,NA,PA Gustard,India tour of United States of America and West Indies,2,D/L,NA,NA
1191006,6,Netherlands,United Arab Emirates,male,2019,2019-08-05,VRA Ground,Amstelveen,United Arab Emirates,field,NA,Rizwan Akram,HKG Jansen,NA,K Gallagher,United Arab Emirates,NA,5,NA,NA,Adriaan van den Dries,United Arab Emirates tour of Netherlands,2,NA,NA,NA
1186488,6,Malaysia,Thailand,male,2019,2019-06-24,Kinrara Academy Oval,Kuala Lumpur,Malaysia,field,M Syahadat Ramli,Mathan Kumar,V Kalidas,NA,V Vijayalingam,Malaysia,NA,5,NA,NA,NA,Malaysia Tri-Nation T20I Series,1,NA,NA,NA
1191008,6,Netherlands,United Arab Emirates,male,2019,2019-08-08,Sportpark Westvliet,The Hague,Netherlands,bat,NA,HKG Jansen,WPM van Liemt,NA,K Gallagher,United Arab Emirates,NA,7,NA,NA,Rizwan Akram,United Arab Emirates tour of Netherlands,4,NA,NA,NA
1188380,6,Netherlands,Zimbabwe,male,2019,2019-06-25,Hazelaarweg,Rotterdam,Netherlands,bat,NA,Rizwan Akram,HKG Jansen,NA,GF Labrooy,NA,NA,NA,tie,NA,Adriaan van den Dries,Zimbabwe tour of Netherlands and Ireland,2,NA,Zimbabwe,NA
1197396,6,Bermuda,United States of America,male,2019,2019-08-18,"White Hill Field, Sandys Parish",Hamilton,Bermuda,bat,DMW Rawlins,N Duguid,H Grewal,NA,Reon King,Bermuda,6,NA,NA,NA,JM Williams,ICC Men's T20 World Cup Americas Region Final,1,NA,NA,NA
1197397,6,Canada,Cayman Islands,male,2019,2019-08-18,"White Hill Field, Sandys Parish",Hamilton,Canada,bat,Ravinderpal Singh,JM Williams,Emmerson Carrington,NA,Reon King,Canada,84,NA,NA,NA,H Grewal,ICC Men's T20 World Cup Americas Region Final,2,NA,NA,NA
1197507,6,Namibia,Botswana,male,2019,2019-08-19,United Cricket Club Ground,Windhoek,Botswana,field,CG Williams,Marthinus Louw,C Thorburn,NA,NA,Namibia,93,NA,NA,NA,NA,Botswana tour of Namibia,1,NA,NA,NA
1188379,6,Netherlands,Zimbabwe,male,2019,2019-06-23,Hazelaarweg,Rotterdam,Zimbabwe,field,NA,HKG Jansen,Rizwan Akram,NA,GF Labrooy,Netherlands,49,NA,NA,NA,Adriaan van den Dries,Zimbabwe tour of Netherlands and Ireland,1,NA,NA,NA
1197398,6,Bermuda,Canada,male,2019,2019-08-19,National Stadium,Hamilton,Bermuda,bat,NA,N Duguid,JM Williams,NA,Reon King,NA,NA,NA,no result,NA,Emmerson Carrington,ICC Men's T20 World Cup Americas Region Final,3,NA,NA,NA
1197399,6,Cayman Islands,United States of America,male,2019,2019-08-19,National Stadium,Hamilton,United States of America,field,NA,Emmerson Carrington,H Grewal,NA,Reon King,United States of America,10,NA,NA,NA,JM Williams,ICC Men's T20 World Cup Americas Region Final,4,D/L,NA,NA
1197508,6,Namibia,Botswana,male,2019,2019-08-20,United Cricket Club Ground,Windhoek,Botswana,field,JP Kotze,A Louw,Claus Schumacher,NA,NA,Namibia,124,NA,NA,NA,Willem Prinsloo,Botswana tour of Namibia,2,NA,NA,NA
1197400,6,Bermuda,Cayman Islands,male,2019,2019-08-21,"White Hill Field, Sandys Parish",Hamilton,Cayman Islands,bat,NA,JM Williams,H Grewal,NA,Reon King,Bermuda,NA,6,NA,NA,Emmerson Carrington,ICC Men's T20 World Cup Americas Region Final,5,NA,NA,NA
1197509,6,Namibia,Botswana,male,2019,2019-08-22,United Cricket Club Ground,Windhoek,Namibia,bat,SJ Baard,Marthinus Louw,C Thorburn,NA,NA,Namibia,78,NA,NA,NA,Willem Prinsloo,Botswana tour of Namibia,3,NA,NA,NA
1197401,6,Canada,United States of America,male,2019,2019-08-21,"White Hill Field, Sandys Parish",Hamilton,United States of America,bat,NS Dhaliwal,N Duguid,Emmerson Carrington,NA,Reon King,Canada,NA,4,NA,NA,H Grewal,ICC Men's T20 World Cup Americas Region Final,6,NA,NA,NA
1197402,6,Canada,Cayman Islands,male,2019,2019-08-22,"White Hill Field, Sandys Parish",Hamilton,Canada,field,NS Dhaliwal,N Duguid,Emmerson Carrington,NA,Reon King,Canada,NA,8,NA,NA,JM Williams,ICC Men's T20 World Cup Americas Region Final,7,NA,NA,NA
1197403,6,United States of America,Bermuda,male,2019,2019-08-22,Bermuda National Stadium,Hamilton,Bermuda,field,DAP Darrell,JM Williams,H Grewal,NA,Reon King,Bermuda,NA,4,NA,NA,Emmerson Carrington,ICC Men's T20 World Cup Americas Region Final,8,NA,NA,NA
1197510,6,Namibia,Botswana,male,2019,2019-08-23,United Cricket Club Ground,Windhoek,Botswana,bat,MG Erasmus,JJ Luck,Marthinus Louw,NA,NA,Namibia,NA,8,NA,NA,Willem Prinsloo,Botswana tour of Namibia,4,NA,NA,NA
1197404,6,Cayman Islands,United States of America,male,2019,2019-08-24,"White Hill Field, Sandys Parish",Hamilton,Cayman Islands,bat,Steven Ryan Taylor,Emmerson Carrington,H Grewal,NA,Reon King,United States of America,NA,9,NA,NA,JM Williams,ICC Men's T20 World Cup Americas Region Final,9,NA,NA,NA
1197406,6,Canada,United States of America,male,2019,2019-08-25,"White Hill Field, Sandys Parish",Hamilton,United States of America,field,Ravinderpal Singh,JM Williams,Emmerson Carrington,NA,Reon King,Canada,15,NA,NA,NA,H Grewal,ICC Men's T20 World Cup Americas Region Final,11,NA,NA,NA
1197407,6,Bermuda,Cayman Islands,male,2019,2019-08-25,"White Hill Field, Sandys Parish",Hamilton,Cayman Islands,bat,AC Douglas,N Duguid,H Grewal,NA,Reon King,Bermuda,NA,6,NA,NA,Emmerson Carrington,ICC Men's T20 World Cup Americas Region Final,12,NA,NA,NA
1178996,6,Germany,Italy,male,2019,2019-05-25,Sportpark Maarschalkerweerd,Utrecht,Italy,field,NA,Rizwan Akram,Adriaan van den Dries,NA,Willem Molenaar,Italy,NA,6,NA,NA,HKG Jansen,Germany tour of Netherlands,2,NA,NA,NA
1184266,6,Uganda,Ghana,male,2019,2019-05-23,Kyambogo Cricket Oval,Kampala,Ghana,bat,Riazat Ali Shah,A Louw,D Odhiambo,Kehinde Olanbiwonnu,GH Pienaar,Uganda,NA,7,NA,NA,NA,ICC Men's T20 World Cup Africa Region Final,12,NA,NA,NA
1184900,6,Ghana,Nigeria,male,2019,2019-05-22,Kyambogo Cricket Oval,Kampala,Ghana,field,VD Adewoye,D Odhiambo,Kehinde Olanbiwonnu,NA,GH Pienaar,Nigeria,28,NA,NA,NA,I Chabi,ICC Men's T20 World Cup Africa Region Final,7,NA,NA,NA
